-NBMAPNkkUyH6tQOYWxb	0	active	text			other	TRUE	TRUE	agent	https://www.seriouseats.com/thmb/BrPUHGc7QRNq9ttCGgY4LPR-0A0=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__2015__07__20210324-SouthernFriedChicken-Andrew-Janjigian-step3-1c02515d6c824840a47764df23aeafb0.jpg	1662541211184																																																						
-NBMB4kQJhUOa3A3ua8m	0	active	text			question	TRUE	TRUE	agent	How can I help you with this step?	1662541388828																																																						
-NBMBd8pnZL3EkIIopEn	0	active	text			answer	TRUE	TRUE	user	Think it makes sense	1662541533813																																																						
-NBMBebuy4h2k1PCFIhk	0	active	text	knowledge	science_knowledge	question	TRUE	TRUE	user	any chemical processes happening?	1662541539835																																																						
-NBMBkpjJC2G4KJL63wl	0	active	text			answer	TRUE	TRUE	agent	Actually yes.	1662541565295																																																						
-NBMC7IC71CIU9dDtINb	0	active	text			answer	TRUE	TRUE	agent	"The ingredients we are using for the breading here, affect the result and crispiness of the crust in an interesting way."	1662541661389																																																						
-NBMC9GL0bSjA7d7S4j-	0	active	text	knowledge	science_knowledge	question	TRUE	TRUE	user	how so	1662541669462																																																						
-NBMCLH115AfvXdeuKoN	0	active	text			answer	TRUE	TRUE	agent	Let's start with the cornstarch.	1662541718658																							cornstarch	1662541686865																														
-NBMCjOdb6GfW-hu3F-h	0	active	text			answer	TRUE	TRUE	agent	"Knowing that gluten—the network of proteins formed when flour meets water—is the most likely culprit that leads to a crust with an almost rock-like density.  First and foremost: cut the protein-rich wheat flour with cornstarch, a pure starch that adds moisture-absorbing capabilities to the breading without adding excess protein."	1662541821545		fe69d5b036a5e21d	excel	The Best Southern Fried Chicken | The Food Lab	Crust Lust	5b97264f07c0dfcc	"Knowing that gluten—the network of proteins formed when flour meets water—was the most likely culprit, I sought out ways to minimize its formation."	1662541748129	fe69d5b036a5e21d	excel	The Best Southern Fried Chicken | The Food Lab	Crust Lust	5b97264f07c0dfcc	"My crust was certainly thick enough now, but I ran into another problem: rather than crisp and crunchy, it was bordering on tough, almost rock-like in its density."	1662541781568	fe69d5b036a5e21d	excel	The Best Southern Fried Chicken | The Food Lab	Crust Lust	5b97264f07c0dfcc	"First and foremost: cut the protein-rich wheat flour with cornstarch, a pure starch that adds moisture-absorbing capabilities to the breading without adding excess protein."	1662541812432																																
-NBMClFqXrbV8SFFMP0F	0	active	text			answer	TRUE	TRUE	agent	Replacing a quarter of the flour worked well.	1662541829174		fe69d5b036a5e21d	excel	The Best Southern Fried Chicken | The Food Lab	Crust Lust	5b97264f07c0dfcc	Replacing a quarter of the flour worked well.	1662541827601																																														
-NBMCt2Lzr8DXegrjDdQ	0	active	text			other	TRUE	TRUE	user	that's cool	1662541861078																																																						
-NBMCx39OYWlhtFo5_aV	0	active	text			other	TRUE	TRUE	agent	Oh it is! Also baking powder is the second influencing factor!	1662541877515																																																						
-NBMCymSIFRVIEyXzI63	0	active	text	knowledge	science_knowledge	question	TRUE	TRUE	user	how?	1662541884573																																																						
-NBMDBYekza9tWwgxLH1	0	active	text			answer	TRUE	TRUE	agent	"Adding a couple teaspoons of baking powder to the mix helps bring a bit of air to the mix, forming a crust that is lighter and crisper, with increased surface area (and we all know that more surface area = more crispness, right?)."	1662541940970		fe69d5b036a5e21d	excel	The Best Southern Fried Chicken | The Food Lab	Crust Lust	5b97264f07c0dfcc	"Adding a couple teaspoons of baking powder to the mix helped bring a bit of air to the mix, forming a crust that was lighter and crisper, with increased surface area (and we all know that more surface area = more crispness, right?)."	1662541886155																																														
-NBMDJ5g6IUp_3nLYPCi	0	active	text			answer	TRUE	TRUE	agent	"The reason is: baking powder raises the pH of the skin, causing it to brown more efficiently and the thin film of protein-rich liquid around it to form microbubbles that can add crispness."	1662541971884		fe69d5b036a5e21d	excel	The Best Southern Fried Chicken | The Food Lab	Inside Out	967e1c4aa33d8f40	"The salt acts as a brine, while the baking powder raises the pH of the skin, causing it to brown more efficiently and the thin film of protein-rich liquid around it to form microbubbles that can add crispness."	1662541957841																																														
-NBMDUaGrK8xwLzxsk6o	0	active	text			answer	TRUE	TRUE	agent	So that's the magic behind baking powder :-D	1662542018961																																																						
-NBMDdLMX_YluPMYMz9o	0	active	text			other	TRUE	TRUE	user	very cool	1662542058903																																																						
-NBME-GwNJS-GuJcGt2B	0	active	text			question	TRUE	TRUE	agent	Do you want to hear another trick about how to make an extra-caggy coat?	1662542152828																																																						
-NBME47dysG4jViqohlN	0	active	text			answer	TRUE	TRUE	user	yes	1662542172713																																																						
-NBMEHEcc5YdHZBTlP2e	0	active	text			other	TRUE	TRUE	agent	"Once the chicken was breaded, the later batches always come out better than the earlier ones as bits of the flour mixture clump together, making for an extra-craggy coat.  Adding a couple tablespoons of buttermilk to the breading mix and working it in with your fingertips before dredging the chicken simulates this effect nicely."	1662542226408		fe69d5b036a5e21d	excel	The Best Southern Fried Chicken | The Food Lab	Crust Lust	d2b1ed382fdc6387	"He'd mentioned that once the chicken was breaded, the later batches always come out better than the earlier ones as bits of the flour mixture clumped together, making for an extra-craggy coat."	1662542182123	fe69d5b036a5e21d	excel	The Best Southern Fried Chicken | The Food Lab	Crust Lust	d2b1ed382fdc6387	Adding a couple tablespoons of buttermilk to the breading mix and working it in with my fingertips before dredging the chicken simulated this effect nicely.****	1662542213667																																							
-NBMEKuN-C86WQCb6Zxb	0	active	text	preparation	video	question	TRUE	TRUE	user	can you show me videos	1662542241432																																																						
-NBMETB2rrvI4MpFz3qk	0	active	text			answer	TRUE	TRUE	agent	"Unfortunately not, but I can show you a picture:"	1662542275331																																																						
-NBMETSRSCXs9XVP3kpy	0	active	text			answer	TRUE	TRUE	agent	https://www.seriouseats.com/thmb/h52be-jGnnuvtiBgP76D5eFTQoM=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2015__07__20150715-fried-chicken-11-c013e3a64c094fdda5a1b0a77246195f.jpg	1662542276444																																																						
-NBMEoTYLo68Y_AUvdk2	0	active	text			answer	TRUE	TRUE	agent	That's how you add some buttermilk to the flour mixture.	1662542366627																																																						
-NBMF-3BYv92LYWGXTzN	0	active	text	knowledge	ingredient	question	TRUE	TRUE	user	what is buttermilk?	1662542414092																																																						
-NBMF8vcfIrDLphxKlMD	0	active	text			answer	TRUE	TRUE	agent	"Buttermilk is a fermented dairy drink. Traditionally, it was the liquid left behind after churning butter out of cultured cream. However, most modern buttermilk is cultured. It is common in warm climates (including the Balkans, South Asia, the Middle East and the Southern United States) where unrefrigerated fresh milk sours quickly. Buttermilk can be drunk straight, and it can also be used in cooking. In making Soda bread, the acid in buttermilk reacts with the raising agent, sodium bicarbonate, to produce carbon dioxide which acts as the leavening agent. Buttermilk is also used in marination, especially of chicken and pork, which the lactic acid helps to tenderize, retain moisture and allows added flavors to permeate the meat."	1662542454504		1a7e179d83935375	wikipedia	Buttermilk	Buttermilk	e7a55e4bd874a19c	"Buttermilk is a fermented dairy drink. Traditionally, it was the liquid left behind after churning butter out of cultured cream. However, most modern buttermilk is cultured. It is common in warm climates (including the Balkans, South Asia, the Middle East and the Southern United States) where unrefrigerated fresh milk sours quickly."	1662542441034	1a7e179d83935375	wikipedia	Buttermilk	Buttermilk	fdc7d36c0084146d	"Buttermilk can be drunk straight, and it can also be used in cooking. In making Soda bread, the acid in buttermilk reacts with the raising agent, sodium bicarbonate, to produce carbon dioxide which acts as the leavening agent. Buttermilk is also used in marination, especially of chicken and pork, which the lactic acid helps to tenderize, retain moisture and allows added flavors to permeate the meat."	1662542446343								buttermilk	1662542420577																														
-NBMFX--3N8SUNUwMdsN	0	active	text			question	TRUE	TRUE	agent	Was it helpful? Or do you want to hear more?	1662542553088																																																						
-NBMGMQOrrMflJFg1FA6	0	active	text	knowledge	ingredient	question	TRUE	TRUE	user	more please	1662542771929																																																						
-NBMGX5eVgptJN3zbwON	0	active	text			answer	TRUE	TRUE	agent	"Buttermilk is the byproduct of butter making. Butter is made by agitating cream resulting in clumps of fat and a milky white liquid that contains nearly no fat and some protein. If the cream was soured before (either by aging or by inoculating the cream with lactobacillae), the buttermilk will also be sour. If the butter was made from unfermented cream, the buttermilk will be mild. Uncultured buttermilk is rarely sold, even if butter is made commercially with regular cream, the resulting buttermilk is soured afterwards. As buttermilk is made from a fraction of whole milk (the cream), you could say it’s a part of soured milk. I outlined the process of butter making in this answer, that should also help understanding buttermilk."	1662542815659		4e0e105e0fca7b26	stackExchangeCooking	Is buttermilk another term for sour milk or some part of sour milk?	Answer 1	af82c6457e8603b8	"Buttermilk is the byproduct of butter making.Butter is made by agitating cream (-&gt; the fatty part of milk) resulting in clumps of fat and a milky white liquid that contains nearly no fat and some protein. If the cream was soured before (either by aging or by inoculating the cream with lactobacillae), the buttermilk will also be sour. If the butter was made from unfermented cream, the buttermilk will be mild. Uncultured buttermilk is rarely sold, even if butter is made commercially with regular cream, the resulting buttermilk is soured afterwards. As buttermilk is made from a fraction of whole milk (the cream), you could say it’s a part of soured milk. I outlined the process of butter making in this answer, that should also help understanding buttermilk."	1662542804834																																														
-NBMHAkyute0loU9x5Cy	0	active	text			question	TRUE	TRUE	agent	Any further questions?	1662542986302																																																						
-NBMHNUQsLHQZmTaHoyE	0	active	text			answer	TRUE	TRUE	user	No thank you	1662543038428																																																						
-NBMHOHW--XvK8Aj_KCC	0	active	text			other	TRUE	TRUE	user	you've been great	1662543041697																																																						
-NBMHQdNcH-J58lGxLnd	0	active	text			other	TRUE	TRUE	agent	Thanks :-D	1662543051352																																																						
-NBHeZwsWGPwRNH9Q1Fb	1	active	text			other	TRUE	TRUE	agent	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare a Savory Cheese Soufflé. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.	1662465494840																																																						
-NBHebQC7zIEy55TzVyM	1	active	text			other	TRUE	TRUE	user	start	1662465504973																																																						
-NBHenPdUfRSosxyO9OA	1	active	text			question	TRUE	TRUE	agent	Hi. How can I help you?	1662465554090																																																						
-NBHerIWw1GNFXMu1hb9	1	active	text			answer	TRUE	TRUE	user	start	1662465570017																																																						
-NBHesi9GoUPrb3xrRGJ	1	active	action			other	FALSE	FALSE	agent		1662465575819	next																																																					
-NBHeswzCj1BtkHAEJCa	1	active	status			other	FALSE	TRUE	user	"User moved to section ""Step 1""."	1662465576767																																																						
-NBHetbYzCC76mq_YOwD	1	active	text			other	TRUE	TRUE	user	start cooking	1662465579491																																																						
-NBHevaATffqccE0GJOo	1	active	text			other	TRUE	TRUE	user	ready	1662465587595																																																						
-NBHf2BSsMlJyuFm0gNT	1	active	text			other	TRUE	TRUE	agent	This is step 1. Let me know if you have any questions regarding this step.	1662465618717																																																						
-NBHf9_Gu0TjdjOKsyNQ	1	active	text			other	TRUE	TRUE	user	next	1662465648977																																																						
-NBHfC0ZKkrIZNRzOEHJ	1	active	text			other	TRUE	TRUE	user	images	1662465658980																																																						
-NBHfG8JspiN_68_9iJ5	1	active	text	recipe		question	TRUE	TRUE	user	what is a souffle?	1662465675861																																																						
-NBHfIZZjEJQbRsNEODc	1	active	text			other	TRUE	TRUE	user	step 2	1662465685796																																																						
-NBHfJosrREWUi1-66i4	1	active	text			other	TRUE	TRUE	user	Next	1662465690936																																																						
-NBHfKl45JkHOPnIK2gI	1	active	text			other	TRUE	TRUE	user	NEXT	1662465694789																																																						
-NBHfLlt-SvftQTE1jup	1	active	text			answer	TRUE	TRUE	agent	One second	1662465698937																																																						
-NBHfNbeRe5O_i7t09Hi	1	active	text			answer	TRUE	TRUE	agent	Let me answer your question first.	1662465706475																																																						
-NBHfYbw4lP9Y_HvhoJh	1	active	text	time		question	TRUE	TRUE	user	How long will you take?	1662465751548																																																						
-NBHfZhL3hoE7DFG4wqq	1	active	text			other	TRUE	TRUE	user	next	1662465755991																																																						
-NBHfe3qcckScMYdhqU6	1	active	text			answer	TRUE	TRUE	agent	"As specified, it my take up to one minute to receive a response. Please be patient"	1662465777974		9e01f5ae61758e46	excel	How to Make a Savory Soufflé	Breaking Down Soufflé (Without a Tragic Soufflump)	019b5117b6ecf694	A soufflé is a fundamentally simple thing that leverages the power of eggs to achieve impressive results.	1662465728425	souffle	1662465709827	soufflé	1662465711627																																										
-NBHfpBpcCEwW3CggiT9	1	active	text			answer	TRUE	TRUE	agent	"So a soufflé is a fundamentally simple thing that leverages the power of eggs to achieve impressive results.  All classic soufflés, sweet and savory, start with a base that provides richness and structure.  In savory soufflés, like the cheese soufflé I'm demonstrating here, the base is a thick béchamel sauce, usually calling for about three tablespoons flour per cup of milk."	1662465823542		9e01f5ae61758e46	excel	How to Make a Savory Soufflé	Breaking Down Soufflé (Without a Tragic Soufflump)	019b5117b6ecf694	A soufflé is a fundamentally simple thing that leverages the power of eggs to achieve impressive results.	1662465790576					9e01f5ae61758e46	excel	How to Make a Savory Soufflé	Breaking Down Soufflé (Without a Tragic Soufflump)	019b5117b6ecf694	"All classic soufflés, sweet and savory, start with a base that provides richness and structure."	1662465805039	9e01f5ae61758e46	excel	How to Make a Savory Soufflé	Breaking Down Soufflé (Without a Tragic Soufflump)	019b5117b6ecf694	"In savory soufflés, like the cheese soufflé I'm demonstrating here, the base is a thick béchamel sauce, usually calling for about three tablespoons flour per cup of milk (though my recipe bumps this up to three-and-a-half tablespoons for just a slightly thicker and more robust result)."	1662465811200																												
-NBHfwN2jweVVRbbzJlT	1	active	text			question	TRUE	TRUE	agent	Was it helpful?	1662465852931																																																						
-NBHg_oGNHIzNYBlhJmB	1	active	text			answer	TRUE	TRUE	user	yes thanks	1662466022673																																																						
-NBHgaTTMyjKIn7_e_8H	1	active	text			other	TRUE	TRUE	agent	"For the first step, I also want to highlight that using Parmigiano cheese there is quite important!"	1662466025374																																																						
-NBHgblOt5_cuIQcGDkh	1	active	text			other	TRUE	TRUE	user	next	1662466030681																																																						
-NBHgmiJWMnloSLghKlk	1	active	text			question	TRUE	TRUE	agent	"Before going next, what do you think, why this type of cheese is a crucial factor there?"	1662466075540																																																						
-NBHgpEkYIR6fLoQhFvU	1	active	text			answer	TRUE	TRUE	user	taste	1662466085872																																																						
